"","OverallQual","TotalSF","logSalePrice","BldgType","LotArea","GrLivArea","TotRmsAbvGrd","BedroomAbvGr","salePriceCategory","logTotalSF"
"952",5,965,11.6944133410156,"1Fam",7800,965,6,3,"Low",6.87212810133899
"953",5,768,11.8048485316793,"1Fam",7200,768,5,2,"Low",6.64378973314767
"954",5,1968,12.0552497557956,"1Fam",11075,1968,7,4,"Medium",7.5847730776122
"955",6,980,11.7558716435806,"Duplex",9400,980,4,4,"Low",6.88755257166462
"956",6,1958,11.8844890214027,"Duplex",7136,1958,8,4,"Medium",7.57967882309046
"957",6,1229,11.7280368445872,"TwnhsE",1300,1229,5,2,"Low",7.11395610956603
"958",5,1057,11.7905572015685,"1Fam",7420,1057,6,3,"Low",6.96318998587024
"959",7,1337,12.1281111040605,"1Fam",8450,1337,6,3,"Medium",7.19818357710194
"960",7,1416,11.9511803959014,"Twnhs",2572,1416,6,3,"Medium",7.25559127425367
"961",5,858,11.6656465519879,"1Fam",7207,858,4,2,"Low",6.75460409948796
"962",6,2872,12.5135573452781,"1Fam",12227,2872,11,4,"High",7.96276393016811
"963",6,1548,11.9511803959014,"TwnhsE",2308,1548,7,3,"Medium",7.34471905414967
"964",9,1800,12.3842188309136,"1Fam",11923,1800,7,2,"High",7.49554194388426
"965",7,1894,12.2779280826306,"1Fam",11316,1894,8,4,"High",7.54644627374602
"966",6,1484,12.0945822694968,"1Fam",10237,1484,8,3,"Medium",7.30249642372733
"967",5,1308,11.982929094216,"1Fam",9600,1308,7,2,"Medium",7.17625453201714
"968",5,1098,11.8130300574206,"1Fam",7390,1098,6,3,"Low",7.00124562206948
"969",3,968,10.5427063910705,"1Fam",5925,968,6,2,"Low",6.87523208727658
"970",6,1095,11.8493977015914,"2fmCon",10382,1095,6,2,"Medium",6.9985096422506
"971",4,1192,11.8130300574206,"1Fam",10800,1192,6,4,"Low",7.0833878476253
"972",7,1626,12.0610468734799,"Twnhs",2268,1626,6,2,"Medium",7.39387829010776
"973",6,918,11.5079129231467,"TwnhsE",7892,918,5,2,"Low",6.82219739062049
"974",7,1428,12.1117619660589,"1Fam",11639,1428,6,3,"Medium",7.26403014289953
"975",7,2019,12.0287386302473,"1Fam",11414,2019,8,3,"Medium",7.61035761831284
"976",7,1382,12.0137007528827,"Twnhs",2651,1382,6,3,"Medium",7.23128700432762
"977",4,869,11.3562716549249,"1Fam",5900,869,4,2,"Low",6.76734312526539
"978",7,1241,12.2055725204885,"TwnhsE",4274,1241,4,1,"High",7.12367278520461
"979",4,894,11.6082356447746,"1Fam",9450,894,5,3,"Low",6.79570577517351
"980",5,1121,11.8422292121128,"1Fam",8816,1121,5,3,"Medium",7.02197642307216
"981",7,999,12.091783499128,"1Fam",12122,999,6,3,"Medium",6.90675477864855
"982",8,2612,12.7248664389453,"1Fam",12203,2612,8,4,"High",7.86787149039632
"983",7,1266,11.9822726287897,"1Fam",3182,1266,6,2,"Medium",7.14361760270412
"984",8,2290,12.4525420221479,"1Fam",11250,2290,9,4,"High",7.73630709654828
"985",5,1734,11.7440371859336,"Duplex",10125,1734,8,4,"Low",7.45818615734049
"986",5,1164,11.7360690162844,"2fmCon",10880,1164,5,3,"Low",7.05961762829138
"987",6,1635,11.6699292137799,"1Fam",5310,1635,5,2,"Low",7.39939808333135
"988",9,1940,12.887127001736,"1Fam",10159,1940,8,3,"High",7.57044325205737
"989",6,2030,12.1807548375459,"1Fam",12046,2030,8,4,"High",7.61579107203583
"990",7,1576,12.1909590077201,"1Fam",8125,1576,6,3,"High",7.36264527041782
"991",8,2392,12.7599577587566,"1Fam",9452,2392,7,3,"High",7.77988511507052
"992",8,1742,12.0317192583854,"1Fam",17671,1742,8,4,"Medium",7.46278915741245
"993",6,1851,12.1388638958367,"1Fam",9760,1851,7,3,"Medium",7.5234813125735
"994",6,1500,12.0662357003424,"1Fam",8846,1500,6,3,"Medium",7.3132203870903
"995",10,1718,12.7293207892947,"1Fam",12456,1718,7,3,"High",7.4489161025442
"996",4,1230,11.7084922485142,"1Fam",4712,1230,5,3,"Low",7.11476944836646
"997",5,1050,11.8240798936072,"1Fam",10659,1050,6,3,"Low",6.95654544315157
"998",6,1442,12.1281111040605,"1Fam",11717,1442,6,2,"Medium",7.27378631784489
"999",3,1077,11.418614785499,"1Fam",9786,1077,6,3,"Low",6.98193467715639
"1000",7,1208,12.2356314477717,"1Fam",6762,1208,6,2,"High",7.09672137849476
"1001",3,944,11.3144745262464,"1Fam",10206,944,4,2,"Low",6.8501261661455
"1002",5,691,11.3621025752356,"1Fam",5400,691,4,2,"Low",6.53813982376767
"1003",8,1574,12.3544926506484,"1Fam",11957,1574,7,3,"High",7.36137542897735
"1004",5,1680,11.8270425336191,"Duplex",11500,1680,8,4,"Low",7.4265490723973
"1005",7,1504,12.106252310248,"TwnhsE",3182,1504,7,1,"Medium",7.31588350450979
"1006",5,985,11.9177236840907,"1Fam",8385,985,6,3,"Medium",6.89264164117209
"1007",6,1657,12.0045682693194,"1Fam",12155,1657,7,3,"Medium",7.41276401742656
"1008",4,1092,11.3850920934603,"TwnhsE",2217,1092,6,3,"Low",6.99576615630485
"1009",7,1710,12.3883942023241,"1Fam",12118,1710,7,3,"High",7.44424864949671
"1010",5,1008,11.5327280922664,"1Fam",6000,1522,7,4,"Low",6.91572344863131
"1011",5,1271,11.8130300574206,"1Fam",21286,1271,7,4,"Low",7.14755927118945
"1012",5,1664,11.5129254649702,"Duplex",9825,1664,8,4,"Low",7.41697962138115
"1013",6,1502,12.0137007528827,"1Fam",10592,1502,7,3,"Medium",7.31455283232408
"1014",5,1022,11.3504065354725,"1Fam",7200,1022,4,2,"Low",6.92951677076365
"1015",6,1082,11.6885580336134,"1Fam",11664,1082,5,2,"Low",6.98656645940643
"1016",8,1665,12.3327052964635,"1Fam",8400,1665,6,3,"High",7.41758040241454
"1017",7,1504,12.2209612580239,"1Fam",11883,1504,6,3,"High",7.31588350450979
"1018",8,1360,12.1415341243926,"TwnhsE",5814,1360,4,1,"Medium",7.2152399787301
"1019",7,1472,11.982929094216,"1Fam",10784,1472,7,3,"Medium",7.29437729928882
"1020",7,1506,12.2713452721464,"TwnhsE",3013,1506,6,2,"High",7.31721240835984
"1021",4,1132,12.0782392740203,"1Fam",7024,1132,5,2,"Medium",7.03174125876313
"1022",7,1220,12.1756134380455,"1Fam",7406,1220,6,2,"High",7.1066061377273
"1023",5,1248,11.3736633976367,"1Fam",9439,1248,6,2,"Low",7.12929754892937
"1024",7,1504,12.1600287070288,"TwnhsE",3182,1504,7,2,"High",7.31588350450979
"1025",8,2898,12.5672374947418,"1Fam",15498,2898,10,2,"High",7.97177612288063
"1026",5,882,11.6307085006266,"1Fam",7700,882,5,3,"Low",6.78219205600679
"1027",5,1264,12.0287386302473,"1Fam",9300,1264,6,3,"Medium",7.1420365747068
"1028",8,1646,12.5881906521085,"1Fam",9520,1646,7,3,"High",7.40610338123702
"1029",5,1376,11.5617156291397,"1Fam",9492,1376,6,3,"Low",7.22693601849329
"1030",6,1218,11.6784399034478,"Twnhs",1680,1218,7,3,"Low",7.10496544826984
"1031",5,1928,11.982929094216,"2fmCon",7082,1928,10,5,"Medium",7.56423847517049
"1032",7,2685,12.1909590077201,"1Fam",15863,3082,12,5,"High",7.89543600694297
"1033",8,2520,12.6443275764613,"1Fam",14541,2520,10,5,"High",7.83201418050547
"1034",7,1654,12.3458345879053,"1Fam",8125,1654,6,3,"High",7.41095187558364
"1035",5,954,11.6931615152732,"1Fam",6305,954,5,2,"Low",6.86066367144829
"1036",4,845,11.3385720778255,"1Fam",11500,845,5,3,"Low",6.73933662735717
"1037",9,1620,12.6619139609634,"1Fam",12898,1620,6,2,"High",7.39018142822643
"1038",8,2263,12.5672374947418,"1Fam",9240,2263,7,3,"High",7.72444664563354
"1039",4,1344,11.4824662574855,"Twnhs",1533,1344,6,3,"Low",7.20340552108309
"1040",4,630,11.289781913656,"TwnhsE",1477,630,3,1,"Low",6.44571981938558
"1041",5,1803,11.9511803959014,"1Fam",13125,1803,8,3,"Medium",7.49720722320332
"1042",6,1632,12.0610468734799,"1Fam",9130,1632,7,4,"Medium",7.39756153552405
"1043",6,1306,12.1858699382127,"Twnhs",5381,1306,5,1,"High",7.17472430983638
"1044",7,2329,12.4771679143776,"1Fam",11839,2329,10,4,"High",7.75319426988434
"1045",8,2524,12.5353763926728,"1Fam",9600,2524,9,4,"High",7.8336002236611
"1046",3,1733,11.8465364693104,"1Fam",13680,1733,8,4,"Medium",7.45760928971561
"1047",9,2868,13.2295679916666,"1Fam",16056,2868,11,4,"High",7.96137020171951
"1048",5,990,11.8844890214027,"1Fam",9245,990,5,3,"Medium",6.89770494312864
"1049",5,1771,11.6526874073454,"1Fam",21750,1771,9,3,"Low",7.47929963778283
"1050",4,930,11.3492293722994,"1Fam",11100,930,6,2,"Low",6.8351845861473
"1051",7,1302,12.0809911659083,"1Fam",8993,1302,6,3,"Medium",7.17165682276851
"1052",7,1316,12.2067773971344,"1Fam",11175,1316,6,3,"High",7.18235211188526
"1053",6,1977,12.0137007528827,"1Fam",9500,1977,9,4,"Medium",7.58933582317062
"1054",5,1526,11.8810347865346,"1Fam",8562,1526,7,4,"Medium",7.3304052118444
"1055",8,1989,12.4490188241406,"1Fam",11367,1989,7,3,"High",7.59538727885397
"1056",6,1523,12.1007121298723,"1Fam",11361,1523,7,3,"Medium",7.32843735289516
"1057",7,1364,12.1326951757254,"TwnhsE",7052,1364,6,2,"Medium",7.21817683840341
"1058",7,1850,12.4211840251471,"1Fam",29959,1850,7,3,"High",7.52294091807237
"1059",9,2184,12.7218858108072,"1Fam",11308,2184,10,3,"High",7.6889133368648
"1060",6,1991,12.3013828253345,"1Fam",11275,1991,7,3,"High",7.5963923040642
"1061",8,1338,12.2713921116508,"TwnhsE",4920,1338,6,2,"High",7.19893124068817
"1062",3,894,11.3022044336546,"1Fam",18000,894,6,2,"Low",6.79570577517351
"1063",5,2337,11.4075649493124,"2fmCon",13600,2337,10,5,"Low",7.75662333453886
"1064",6,1103,11.6127707999399,"1Fam",6000,1103,5,2,"Low",7.0057890192535
"1065",5,1154,11.9447078813958,"1Fam",11000,1154,6,3,"Medium",7.05098944706805
"1066",7,2260,12.7007688873663,"1Fam",14000,2260,7,3,"High",7.72312009226633
"1067",6,1571,12.0895388292742,"1Fam",7837,1571,7,3,"Medium",7.35946763825562
"1068",6,1611,12.0311238430656,"1Fam",9760,1611,7,4,"Medium",7.38461038317697
"1069",6,2521,11.9276806199855,"TwnhsE",3964,2521,10,5,"Medium",7.83241092718792
"1070",5,893,11.8130300574206,"1Fam",9600,893,4,2,"Low",6.7945865808765
"1071",5,1048,11.8130300574206,"1Fam",10152,1048,6,3,"Low",6.95463886488099
"1072",6,1556,11.9447078813958,"1Fam",11700,1556,8,4,"Medium",7.34987370473834
"1073",5,1456,11.4240942512636,"1Fam",7585,1456,7,4,"Low",7.28344822875663
"1074",6,1426,11.979799201207,"1Fam",7950,1426,6,3,"Medium",7.26262860097424
"1075",7,1240,12.1756134380455,"1Fam",8556,1240,5,2,"High",7.12286665859908
"1076",7,1740,12.2991075114974,"1Fam",13125,1740,6,3,"High",7.46164039220858
"1077",5,1466,12.0435537160324,"1Fam",10800,1466,7,3,"Medium",7.2902928824466
"1078",5,1096,11.8407893270548,"1Fam",15870,1096,6,3,"Low",6.99942246750796
"1079",6,848,11.9569700550459,"TwnhsE",4435,848,3,1,"Medium",6.7428806357919
"1080",5,990,11.7440371859336,"1Fam",8775,990,5,3,"Low",6.89770494312864
"1081",6,1258,11.8844890214027,"1Fam",11040,1258,5,3,"Medium",7.13727843726039
"1082",5,1040,11.7981044072039,"1Fam",7500,1040,5,3,"Low",6.94697599213542
"1083",7,1459,12.1652506510099,"1Fam",8749,1459,6,3,"High",7.28550654852279
"1084",6,1251,11.982929094216,"1Fam",8800,1251,6,3,"Medium",7.13169851046691
"1085",6,1498,12.1415341243926,"1Fam",13031,1498,6,3,"Medium",7.31188616407716
"1086",6,996,11.8981878657609,"1Fam",9069,996,5,2,"Medium",6.9037472575846
"1087",4,1092,11.3326019108389,"TwnhsE",1974,1092,6,3,"Low",6.99576615630485
"1088",8,1953,12.4371843664936,"1Fam",10574,1953,9,3,"High",7.57712193087668
"1089",7,1709,11.8313791960888,"Twnhs",2522,1709,7,3,"Low",7.44366368311559
"1090",8,1247,12.1909590077201,"TwnhsE",3316,1247,4,1,"High",7.12849594568004
"1091",3,1040,11.4392789248019,"Duplex",8544,1040,6,2,"Low",6.94697599213542
"1092",7,1252,11.982929094216,"Twnhs",2160,1252,4,2,"Medium",7.13249755166004
"1093",6,1694,11.8240798936072,"1Fam",8400,1694,7,4,"Low",7.434847875212
"1094",5,1200,11.8913619006905,"1Fam",9230,1200,6,1,"Medium",7.09007683577609
"1095",5,936,11.7675676833438,"1Fam",5868,936,4,2,"Low",6.84161547647759
"1096",6,1314,12.0806908119985,"1Fam",9317,1314,6,3,"Medium",7.18083119904456
"1097",6,1355,11.7519423654407,"1Fam",6882,1355,7,3,"Low",7.2115567333138
"1098",8,1088,12.0435537160324,"TwnhsE",3696,1088,5,2,"Medium",6.99209642741589
"1099",4,1324,11.7597855429018,"1Fam",6000,1324,6,3,"Low",7.18841273649695
"1100",7,1601,11.9640010843304,"1Fam",11880,1601,7,3,"Medium",7.37838371299671
"1101",2,438,11.0020998412042,"1Fam",8400,438,3,1,"Low",6.08221891037645
"1102",5,950,11.6910716503537,"1Fam",9758,950,5,3,"Low",6.85646198459459
"1103",5,1134,11.8130300574206,"1Fam",7000,1134,6,2,"Low",7.0335064842877
"1104",6,1194,11.979799201207,"1Fam",8910,1194,6,3,"Medium",7.08506429395255
"1105",5,1302,11.5711943730942,"TwnhsE",2016,1302,6,3,"Low",7.17165682276851
"1106",8,2622,12.6915804613119,"1Fam",12256,2622,9,3,"High",7.87169266432365
"1107",7,1442,12.1001564199386,"1Fam",10357,1442,6,3,"Medium",7.27378631784489
"1108",7,2021,12.5235258763151,"1Fam",23257,2021,9,3,"High",7.61134771740362
"1109",6,1690,12.106252310248,"1Fam",8063,1690,7,3,"Medium",7.43248380791712
"1110",8,1836,12.5425448821514,"1Fam",11362,1836,7,3,"High",7.51534457118044
"1111",6,1658,12.1441972418121,"1Fam",8000,1658,8,3,"Medium",7.41336733569524
"1112",7,1964,12.2307652581205,"1Fam",10480,1964,8,4,"High",7.58273848891441
"1113",5,816,11.7745202026587,"1Fam",7100,816,5,2,"Low",6.70441435496411
"1114",5,1008,11.809319478024,"1Fam",8923,1008,6,2,"Low",6.91572344863131
"1115",5,833,11.6699292137799,"1Fam",5400,833,4,2,"Low",6.72503364216684
"1116",8,1734,12.6698066617623,"1Fam",12085,1734,7,3,"High",7.45818615734049
"1117",8,1419,12.1232343672212,"1Fam",7750,1419,7,3,"Medium",7.25770767716004
"1118",5,894,11.7752897294377,"1Fam",9764,894,5,3,"Low",6.79570577517351
"1119",5,1601,11.8493977015914,"1Fam",13825,1601,6,3,"Medium",7.37838371299671
"1120",5,1040,11.80335376309,"1Fam",7560,1040,6,3,"Low",6.94697599213542
"1121",6,1012,11.681824001432,"1Fam",8263,1012,6,2,"Low",6.91968384984741
"1122",7,1552,12.2685778508816,"1Fam",10084,1552,7,3,"High",7.34729970074316
"1123",4,960,11.6262541502772,"1Fam",8926,960,5,3,"Low",6.86693328446188
"1124",5,698,11.6784399034478,"1Fam",9405,698,4,2,"Low",6.54821910276237
"1125",7,1482,12.0070117647319,"1Fam",9125,1482,7,3,"Medium",7.30114780585603
"1126",4,1005,11.6526874073454,"1Fam",10434,1005,5,2,"Low",6.91274282049318
"1127",7,1555,12.0668105781967,"TwnhsE",3684,1555,7,2,"Medium",7.34923082461333
"1128",7,1530,12.4645833406817,"1Fam",14572,1530,7,3,"High",7.33302301438648
"1129",7,1959,12.2783933071098,"1Fam",11796,1959,8,4,"High",7.58018941794454
"1130",5,936,11.8493977015914,"Duplex",7200,936,4,2,"Medium",6.84161547647759
"1131",4,1981,11.8130300574206,"1Fam",7804,1981,7,4,"Low",7.59135704669855
"1132",5,974,11.4457167152768,"1Fam",10712,974,5,3,"Low",6.88141130364254
"1133",6,2210,11.6741936125664,"1Fam",9900,2210,8,5,"Low",7.7007477945118
"1134",8,2020,12.3863086958331,"1Fam",9828,2020,8,3,"High",7.61085279039525
"1135",6,1600,12.0376539939052,"1Fam",8773,1600,7,3,"Medium",7.37775890822787
"1136",6,986,11.5327280922664,"1Fam",6180,986,5,2,"Low",6.89365635460264
"1137",6,1252,11.6868787720937,"1Fam",9600,1252,6,3,"Low",7.13249755166004
"1138",5,1020,11.4510500612521,"1Fam",6342,1020,6,2,"Low",6.92755790627832
"1139",6,1567,12.1858699382127,"1Fam",9819,1567,5,2,"High",7.35691824235602
"1140",5,1167,11.8775685785581,"1Fam",8731,1167,6,3,"Medium",7.06219163228656
"1141",5,952,11.8422292121128,"1Fam",7350,952,4,2,"Medium",6.85856503479136
"1142",5,1868,12.1934938633233,"1Fam",10304,1868,9,4,"High",7.53262361878879
"1143",8,2828,12.9595385187621,"1Fam",9965,2828,11,4,"High",7.94732502701646
"1144",5,1006,11.289781913656,"1Fam",9000,1006,5,3,"Low",6.91373735065968
"1145",4,924,11.289781913656,"2fmCon",12180,924,5,2,"Low",6.82871207164168
"1146",5,1576,11.9117015849276,"1Fam",6240,1576,8,3,"Medium",7.36264527041782
"1147",6,1298,12.1007121298723,"1Fam",11200,1298,5,3,"Medium",7.16857989726403
"1148",7,1564,12.0696800206246,"1Fam",12000,1564,7,3,"Medium",7.35500192110526
"1149",7,1111,11.6690741474602,"1Fam",5700,1111,5,2,"Low",7.01301578963963
"1150",7,1482,11.870599909242,"1Fam",9000,1482,7,3,"Medium",7.30114780585603
"1151",6,932,11.7280368445872,"1Fam",8280,932,4,2,"Low",6.83733281468559
"1152",5,1466,11.9177236840907,"1Fam",17755,1466,6,3,"Medium",7.2902928824466
"1153",6,1811,12.3458345879053,"1Fam",14115,1811,6,2,"High",7.50163445788341
"1154",6,816,11.6994050319128,"1Fam",5890,816,5,2,"Low",6.70441435496411
"1155",7,1820,12.2150323869016,"1Fam",13700,1820,8,4,"High",7.50659178007084
"1156",5,1437,12.2922503417712,"1Fam",10768,1437,6,3,"High",7.27031288607902
"1157",5,1265,12.1001564199386,"1Fam",9350,1265,6,3,"Medium",7.14282740116162
"1158",7,1314,12.3458345879053,"Twnhs",5001,1314,6,2,"High",7.18083119904456
"1159",8,1580,12.3678853256926,"1Fam",11932,1580,7,3,"High",7.36518012602101
"1160",6,1876,12.1281111040605,"1Fam",9120,1876,8,4,"Medium",7.53689712956617
"1161",6,1456,11.8913619006905,"Twnhs",2280,1456,7,3,"Medium",7.28344822875663
"1162",6,1640,12.3194013308372,"1Fam",14778,1640,7,3,"High",7.40245152081824
"1163",5,894,11.7675676833438,"1Fam",8724,894,5,3,"Low",6.79570577517351
"1164",4,1258,11.5987269436613,"Duplex",12900,1258,6,0,"Low",7.13727843726039
"1165",5,1432,12.1756134380455,"1Fam",16157,1432,5,2,"High",7.26682734752059
"1166",7,1502,12.359523080243,"1Fam",9541,1502,7,3,"High",7.31455283232408
"1167",8,1694,12.410441041518,"1Fam",10475,1694,7,3,"High",7.434847875212
"1168",6,1671,12.0610468734799,"1Fam",10852,1671,7,3,"Medium",7.42117752859539
"1169",6,2108,12.3673407931263,"1Fam",13728,2108,7,4,"High",7.65349490966125
"1170",10,3627,13.3455069287185,"1Fam",35760,3627,10,4,"High",8.1961611392829
"1171",6,1118,12.0494188354848,"1Fam",9880,1118,6,3,"Medium",7.01929665371504
"1172",6,1261,12.0015054797889,"1Fam",9120,1261,6,3,"Medium",7.13966033596492
"1173",7,1250,12.0546681913709,"TwnhsE",4017,1250,5,2,"Medium",7.13089883029635
"1174",5,2607,12.2085695257288,"1Fam",18030,3086,12,3,"High",7.8659554139335
"1175",6,2345,12.3842188309136,"1Fam",16560,2345,9,4,"High",7.76004068088038
"1176",8,2872,12.5602444592508,"1Fam",10678,2872,9,4,"High",7.96276393016811
"1177",5,923,11.6910716503537,"1Fam",6951,923,5,3,"Low",6.82762923450285
"1178",6,1224,11.6526874073454,"1Fam",3950,1224,5,3,"Low",7.10987946307227
"1179",5,1343,11.950535026405,"1Fam",7681,1343,7,3,"Medium",7.20266119652324
"1180",5,1124,11.4403547721354,"1Fam",8335,1124,5,3,"Low",7.02464903045364
"1181",7,2514,12.4292161968444,"1Fam",11170,2514,8,4,"High",7.82963038915019
"1182",8,1652,12.8802918162046,"TwnhsE",5587,1652,5,2,"High",7.40974195408092
"1183",10,4476,13.5211394973617,"1Fam",15623,4476,10,4,"High",8.40648506943182
"1184",5,1130,11.6952470217642,"1Fam",10800,1130,5,2,"Low",7.02997291170639
"1185",5,1572,12.1372583295298,"1Fam",35133,1572,5,3,"Medium",7.36010397298915
"1186",5,1221,11.5607627943844,"1Fam",9738,1221,7,4,"Low",7.1074254741107
"1187",3,1699,11.4616321705827,"2fmCon",10615,1699,7,3,"Low",7.43779512167193
"1188",8,1624,12.4760997827432,"1Fam",12461,1624,5,2,"High",7.39264752072162
"1189",7,1660,12.1807548375459,"1Fam",8935,1660,7,3,"High",7.41457288135059
"1190",7,1804,12.1495022940418,"1Fam",7500,1804,7,3,"Medium",7.49776170062257
"1191",4,1622,12.0317192583854,"2fmCon",32463,1622,7,3,"Medium",7.39141523467536
"1192",8,1441,12.0668105781967,"Twnhs",2645,1441,5,2,"Medium",7.27309259599952
"1193",5,1472,11.7360690162844,"1Fam",9600,1472,6,3,"Low",7.29437729928882
"1194",6,1224,12.0137007528827,"TwnhsE",4500,1224,5,2,"Medium",7.10987946307227
"1195",6,1352,11.9703503120091,"1Fam",9364,1352,7,4,"Medium",7.20934025660291
"1196",6,1456,12.0782392740203,"1Fam",8029,1456,8,3,"Medium",7.28344822875663
"1197",7,1863,12.2977854534534,"1Fam",14054,1863,9,4,"High",7.52994337060159
"1198",7,1690,11.8775685785581,"1Fam",8850,1690,7,3,"Medium",7.43248380791712
"1199",7,1212,12.0895388292742,"1Fam",9100,1212,6,3,"Medium",7.10002716662926
"1200",4,1382,11.9049675527463,"1Fam",11235,1382,6,3,"Medium",7.23128700432762
"1201",4,864,11.6617764117026,"1Fam",9353,864,5,3,"Low",6.76157276880406
"1202",7,1779,12.1955171315907,"1Fam",10400,1779,6,3,"High",7.48380668766583
"1203",5,1348,11.6699292137799,"1Fam",6000,1348,5,3,"Low",7.20637729147225
"1204",7,1630,12.2690474446916,"1Fam",9750,1630,6,3,"High",7.39633529380081
"1205",5,1074,11.9414558460094,"1Fam",10140,1074,6,3,"Medium",6.97914527506881
"1206",7,2196,12.5131896306206,"1Fam",14684,2196,7,3,"High",7.69439280262942
"1207",4,1056,11.580584113444,"1Fam",8900,1056,5,2,"Low",6.96224346426621
"1208",6,1700,12.2060726455302,"1Fam",9135,1700,7,3,"High",7.43838353004431
"1209",5,1283,11.8493977015914,"1Fam",7763,1283,6,3,"Medium",7.15695636461564
"1210",8,1660,12.5776362019627,"1Fam",10182,1660,8,3,"High",7.41457288135059
"1211",6,1845,12.1495022940418,"1Fam",11218,1845,8,3,"Medium",7.52023455647463
"1212",8,1752,12.0076217068063,"1Fam",12134,1752,8,4,"Medium",7.46851327149634
"1213",4,672,11.6351430976945,"1Fam",9340,672,4,2,"Low",6.51025834052315
"1214",4,960,11.8844890214027,"1Fam",10246,960,3,0,"Medium",6.86693328446188
"1215",5,999,11.809319478024,"1Fam",10205,999,6,3,"Low",6.90675477864855
"1216",5,894,11.7360690162844,"1Fam",7094,894,5,3,"Low",6.79570577517351
"1217",6,1902,11.6262541502772,"Duplex",8930,1902,8,4,"Low",7.55066124310534
"1218",8,1314,12.343466568969,"1Fam",8640,1314,6,3,"High",7.18083119904456
"1219",4,912,11.2960124634067,"1Fam",6240,912,3,2,"Low",6.81563999007433
"1220",6,1218,11.4240942512636,"Twnhs",1680,1218,7,3,"Low",7.10496544826984
"1221",5,912,11.6526874073454,"1Fam",7800,912,5,2,"Low",6.81563999007433
"1222",5,1211,11.805595078933,"1Fam",8250,1211,5,3,"Low",7.09920174355309
"1223",6,1846,11.870599909242,"1Fam",10496,1846,7,3,"Medium",7.5207764150628
"1224",5,2136,11.8342840637814,"1Fam",10680,2136,7,4,"Low",7.66669020008009
"1225",7,1490,12.1226910365911,"1Fam",15384,1490,8,3,"Medium",7.30653139893951
"1226",6,1138,11.8844890214027,"1Fam",10482,1138,6,3,"Medium",7.03702761468628
"1227",6,1933,12.273731294004,"1Fam",14598,1933,9,4,"High",7.56682847920833
"1228",5,912,11.8981878657609,"1Fam",8872,912,5,2,"Medium",6.81563999007433
"1229",9,1702,12.8139178962537,"TwnhsE",8769,1702,7,1,"High",7.43955930913332
"1230",5,1507,11.7519423654407,"1Fam",7910,1507,7,4,"Low",7.3178761986265
"1231",5,2620,12.1547793511426,"Duplex",18890,2620,12,4,"High",7.87092959675514
"1232",5,1190,11.7943379244084,"Duplex",7728,1190,6,3,"Low",7.08170858610557
"1233",4,1224,11.5307653830986,"Duplex",9842,1224,6,2,"Low",7.10987946307227
"1234",5,1188,11.8635823365834,"1Fam",12160,1188,6,3,"Medium",7.08002649992259
"1235",5,1964,11.7752897294377,"1Fam",8525,1964,7,4,"Low",7.58273848891441
"1236",5,1784,11.8414159318498,"1Fam",13132,1784,9,4,"Low",7.48661331313996
"1237",7,1626,12.0753943218881,"Twnhs",2628,1626,6,2,"Medium",7.39387829010776
"1238",7,1948,12.1807548375459,"1Fam",12393,1948,8,4,"High",7.57455848420248
"1239",6,1141,11.8670972786908,"1Fam",13072,1141,6,3,"Medium",7.03966034986208
"1240",8,1484,12.4908755772311,"1Fam",9037,1484,6,2,"High",7.30249642372733
"1241",7,1768,12.3234111379474,"1Fam",8158,1768,8,3,"High",7.47760424319759
"1242",7,1689,12.4225057319529,"1Fam",9849,1689,7,3,"High",7.4318919168078
"1243",7,1173,12.0435537160324,"1Fam",10625,1173,6,3,"Medium",7.06731984865348
"1244",10,2076,13.0497926845695,"1Fam",13891,2076,7,2,"High",7.63819824428578
"1245",8,1517,12.3458345879053,"1Fam",11435,1517,7,3,"High",7.32448997934853
"1246",6,1868,12.0895388292742,"1Fam",12090,1868,7,3,"Medium",7.53262361878879
"1247",7,1553,12.136186518066,"1Fam",8125,1553,6,3,"Medium",7.34794382314869
"1248",6,1034,12.04296530766,"1Fam",12328,1034,6,3,"Medium",6.94119005506837
"1249",6,2058,11.7714361601217,"1Fam",9600,2058,8,3,"Low",7.62948991639399
"1250",5,988,11.6868787720937,"1Fam",7200,988,6,3,"Low",6.89568269774787
"1251",7,2110,12.4049235042753,"1Fam",11160,2110,8,3,"High",7.65444322647011
"1252",7,1405,12.0537952100846,"TwnhsE",3136,1405,6,2,"Medium",7.24779258176785
"1253",5,874,11.7752897294377,"1Fam",9858,874,5,3,"Low",6.77308037565554
"1254",7,2167,12.5913350463208,"1Fam",17542,2167,9,3,"High",7.68109900153636
"1255",7,1656,12.0161220615717,"1Fam",6931,1656,7,3,"Medium",7.4121603349452
"1256",6,1367,11.7558716435806,"1Fam",6240,1367,6,3,"Low",7.22037383672395
"1257",8,1987,12.6165252951494,"1Fam",14303,1987,7,2,"High",7.59438124255182
"1258",5,864,11.5119249646366,"1Fam",4060,864,4,2,"Low",6.76157276880406
"1259",7,1166,12.1547793511426,"1Fam",9587,1166,5,2,"High",7.06133436691044
"1260",6,1054,11.9250351157971,"1Fam",9750,1054,6,3,"Medium",6.96034772910131
"1261",6,1675,12.106252310248,"1Fam",24682,1675,7,3,"Medium",7.42356844425917
"1262",5,1050,11.7667921889273,"1Fam",9600,1050,5,2,"Low",6.95654544315157
